<<<<<<< HEAD
 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Originating National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
Arrivals at,,from NR/DLR Origin,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
670,Paddington                    ,3048,Bicester North                ,0,0,27,0,0,0,27
670,Paddington                    ,1127,Birmingham New Street         ,0,1,46,0,0,0,48
670,Paddington                    ,5625,Blackwater                    ,0,0,1,2,0,0,3
670,Paddington                    ,3501,Bodmin Parkway                ,0,5,17,2,0,0,25
670,Paddington                    ,3018,Bourne End                    ,0,4,57,0,3,0,65
670,Paddington                    ,5876,Bournemouth                   ,0,0,0,0,0,0,0
670,Paddington                    ,3341,Bradford-on-Avon              ,0,4,1,0,0,0,5
670,Paddington                    ,5500,Bramley                       ,0,54,18,0,0,0,72
670,Paddington                    ,3809,Bridgend                      ,0,14,1,0,0,0,16
670,Paddington                    ,3449,Bridgwater                    ,0,0,7,0,0,0,7
670,Paddington                    ,5268,Brighton                      ,0,0,0,0,1,0,1
670,Paddington                    ,3216,Bristol Bath Road             ,0,0,13,0,1,0,15
670,Paddington                    ,3230,Bristol Parkway               ,28,579,239,133,68,0,1046
670,Paddington                    ,3231,Bristol Temple Meads          ,20,349,435,289,417,47,1557
670,Paddington                    ,5081,Brixton Br                    ,0,0,0,0,48,0,48
670,Paddington                    ,5096,Bromley North                 ,0,3,0,0,0,0,3
670,Paddington                    ,7290,Buckenham                     ,0,1,0,0,0,0,1
670,Paddington                    ,3176,Burnham                       ,32,231,114,73,19,0,470
670,Paddington                    ,3680,Caldicot                      ,0,0,0,0,0,0,0
670,Paddington                    ,1441,Canonbury                     ,0,0,0,0,0,0,0
670,Paddington                    ,3899,Cardiff Central               ,0,107,329,55,72,23,585
670,Paddington                    ,9969,Cardross                      ,0,1,0,0,0,0,1
670,Paddington                    ,4068,Carmarthen                    ,0,0,0,7,1,0,8
670,Paddington                    ,3098,Castle Bar Park               ,3,140,0,0,3,0,146
670,Paddington                    ,5703,Castle Cary                   ,0,31,3,17,0,0,52
670,Paddington                    ,5143,Charing Cross Br              ,0,0,0,0,1,0,1
670,Paddington                    ,3004,Charlbury                     ,0,172,17,6,0,0,195
670,Paddington                    ,4731,Cheltenham Spa                ,0,58,95,38,40,0,230
670,Paddington                    ,3774,Chepstow                      ,0,26,0,0,0,0,26
670,Paddington                    ,3267,Chippenham                    ,21,292,148,25,0,0,487
670,Paddington                    ,3031,Cholsey & Moulsford           ,0,48,18,0,0,0,65
670,Paddington                    ,5121,City Thameslink               ,0,0,0,0,0,0,0
670,Paddington                    ,3202,Clifton Down                  ,0,0,0,182,0,0,182
670,Paddington                    ,4876,Colwall                       ,0,13,2,0,0,0,14
670,Paddington                    ,3019,Cookham                       ,0,7,34,0,0,0,41
670,Paddington                    ,3634,Craven Arms                   ,0,0,0,0,0,0,0
670,Paddington                    ,5484,Crawley                       ,0,0,0,0,5,0,5
670,Paddington                    ,5628,Crowthorne                    ,26,68,0,0,0,0,95
670,Paddington                    ,3107,Culham                        ,0,0,64,0,0,0,64
670,Paddington                    ,3408,Dawlish                       ,0,0,6,76,0,0,82
670,Paddington                    ,3060,Denham Golf Club              ,0,0,7,0,0,0,7
670,Paddington                    ,3030,Didcot Parkway                ,151,1089,349,43,28,0,1659
670,Paddington                    ,3830,Dinas Powys                   ,0,0,23,18,0,0,41
670,Paddington                    ,3861,Dingle Road                   ,0,0,41,0,0,0,41
670,Paddington                    ,3099,Drayton Green                 ,4,65,45,36,10,0,159
670,Paddington                    ,6000,Drayton Park                  ,0,2,0,0,0,0,2
670,Paddington                    ,5694,Earley                        ,21,142,37,0,0,0,201
670,Paddington                    ,5103,Eltham                        ,0,0,1,0,0,0,1
670,Paddington                    ,4740,Evesham                       ,0,29,2,0,36,0,67
670,Paddington                    ,5755,Exeter Central                ,0,0,1,8,2,0,10
670,Paddington                    ,3410,Exeter St. Davids             ,0,6,188,81,57,26,358
670,Paddington                    ,5756,Exmouth                       ,0,0,0,0,10,0,10
670,Paddington                    ,3591,Falmouth Town                 ,0,0,0,0,0,27,27
670,Paddington                    ,5521,Farnborough Main              ,0,0,0,0,23,0,23
670,Paddington                    ,4074,Ferryside                     ,0,0,1,0,0,0,1
670,Paddington                    ,3344,Freshford                     ,0,1,0,0,0,0,1
670,Paddington                    ,3144,Furze Platt                   ,1,78,0,0,0,0,78
670,Paddington                    ,3051,Gerrards Cross                ,0,1,0,0,0,0,1
670,Paddington                    ,4760,Gloucester                    ,0,89,80,122,52,0,342
670,Paddington                    ,6028,Gordon Hill                   ,0,8,0,0,0,0,8
670,Paddington                    ,3033,Goring & Streatley            ,6,118,68,0,0,0,192
670,Paddington                    ,5272,Goring By Sea                 ,0,1,0,0,0,0,1
670,Paddington                    ,4892,Great Malvern                 ,0,42,267,0,0,0,310
670,Paddington                    ,9725,Greenfaulds                   ,0,0,0,1,0,0,1
670,Paddington                    ,5631,Guildford                     ,0,64,0,0,0,0,64
670,Paddington                    ,6977,Hackney Central               ,0,0,0,6,0,0,6
670,Paddington                    ,5589,Hampton Wick                  ,0,0,0,2,0,0,2
670,Paddington                    ,3007,Handborough                   ,5,190,217,0,0,0,412
670,Paddington                    ,3191,Hanwell                       ,5,209,64,67,0,0,345
670,Paddington                    ,4594,Hatton                        ,0,0,0,0,0,0,0
670,Paddington                    ,4079,Haverfordwest                 ,0,0,84,23,0,0,107
670,Paddington                    ,5050,Hayes                         ,10,62,98,0,33,0,203
670,Paddington                    ,3186,Hayes & Harlington            ,18,403,519,528,71,9,1547
670,Paddington                    ,7090,Heathrow Express T123         ,2,352,668,449,579,110,2161
670,Paddington                    ,7091,Heathrow Express T4           ,0,91,14,7,7,5,124
670,Paddington                    ,1522,Hendon                        ,0,18,0,0,0,0,18
670,Paddington                    ,3146,Henley-on-Thames              ,16,185,226,113,33,0,573
670,Paddington                    ,3607,Hereford                      ,0,9,68,26,0,0,103
670,Paddington                    ,3194,Heyford                       ,0,3,0,0,0,0,3
670,Paddington                    ,3054,High Wycombe                  ,0,20,1,0,0,0,21
670,Paddington                    ,5107,Hither Green                  ,0,0,16,0,0,0,16
670,Paddington                    ,4794,Honeybourne                   ,0,19,9,0,0,0,28
670,Paddington                    ,3072,Hungerford                    ,10,143,0,0,0,0,154
670,Paddington                    ,3170,Iver                          ,4,45,6,0,0,0,56
670,Paddington                    ,3325,Kemble                        ,0,88,39,77,8,0,213
670,Paddington                    ,5080,Kent House                    ,0,0,1,0,0,0,1
670,Paddington                    ,3008,Kingham                       ,0,109,19,1,0,0,129
670,Paddington                    ,9142,Kinghorn                      ,0,1,0,0,0,0,1
670,Paddington                    ,6121,Kings Cross Br                ,0,0,1,0,0,0,1
670,Paddington                    ,3073,Kintbury                      ,2,47,22,0,0,0,71
670,Paddington                    ,3171,Langley                       ,25,156,64,3,49,3,299
670,Paddington                    ,1761,Langley Mill                  ,0,9,0,0,0,0,9
670,Paddington                    ,3620,Leominster                    ,0,0,3,0,0,0,3
670,Paddington                    ,6089,Letchworth                    ,0,0,1,0,0,0,1
670,Paddington                    ,5051,Lewisham - NR                 ,0,0,1,0,0,0,1
670,Paddington                    ,3573,Liskeard                      ,0,0,9,0,0,0,9
670,Paddington                    ,3853,Lisvane and Thornhill         ,0,7,0,0,0,0,7
670,Paddington                    ,6965,Liverpool Street (London) Br  ,0,0,0,0,0,0,0
670,Paddington                    ,3844,Llandaff                      ,0,0,3,0,0,0,3
670,Paddington                    ,4133,Llanelli                      ,0,0,42,0,3,0,45
670,Paddington                    ,3574,Looe                          ,0,0,0,96,0,0,96
670,Paddington                    ,3517,Lostwithiel                   ,0,0,13,0,0,0,13
670,Paddington                    ,4826,Lydney                        ,0,0,48,0,0,0,48
670,Paddington                    ,5762,Lympstone Commando            ,0,0,0,0,139,0,139
670,Paddington                    ,5761,Lympstone Village             ,0,0,0,0,0,0,0
670,Paddington                    ,5853,Maiden Newton                 ,0,0,0,0,0,0,0
670,Paddington                    ,3147,Maidenhead                    ,100,1114,1018,330,86,7,2654
670,Paddington                    ,5115,Maidstone East                ,0,0,0,0,0,0,0
670,Paddington                    ,4884,Malvern Link                  ,0,0,2,0,0,0,2
670,Paddington                    ,3021,Marlow                        ,0,74,0,0,0,0,74
670,Paddington                    ,3159,Midgham                       ,0,2,0,0,0,0,2
670,Paddington                    ,3203,Montpelier                    ,0,0,1,0,0,0,2
670,Paddington                    ,4814,Moreton-in-Marsh              ,3,95,6,18,1,0,122
670,Paddington                    ,5501,Mortimer                      ,0,52,7,0,0,0,59
670,Paddington                    ,3859,Mountain Ash                  ,0,0,0,0,4,0,4
670,Paddington                    ,3389,Nailsea and Backwell          ,0,80,6,16,0,0,102
670,Paddington                    ,4216,Neath                         ,0,14,1,0,0,0,15
670,Paddington                    ,3074,Newbury                       ,64,703,480,161,45,0,1452
670,Paddington                    ,3071,Newbury Racecourse            ,0,0,0,125,0,0,125
670,Paddington                    ,7039,Newport (Essex)               ,0,2,1,0,0,0,3
670,Paddington                    ,3674,Newport (S Wales)             ,0,113,146,19,2,0,279
670,Paddington                    ,3426,Newton Abbot                  ,0,81,52,0,0,0,133
670,Paddington                    ,5428,Norbury                       ,5,13,0,0,0,0,18
670,Paddington                    ,0,Not stated                    ,10,313,291,426,207,5,1253
670,Paddington                    ,1826,Nottingham                    ,0,1,0,0,0,0,1
670,Paddington                    ,3115,Oxford                        ,20,642,958,663,265,148,2697
670,Paddington                    ,3427,Paignton                      ,0,0,1,3,0,0,4
670,Paddington                    ,6021,Palmers Green                 ,0,11,0,0,0,0,11
670,Paddington                    ,3036,Pangbourne                    ,0,151,37,0,33,62,282
670,Paddington                    ,3246,Parson Street                 ,0,0,29,0,0,0,29
670,Paddington                    ,3499,Penmere                       ,0,0,0,0,0,0,0
670,Paddington                    ,3526,Penzance                      ,0,20,70,0,0,0,89
670,Paddington                    ,4887,Pershore                      ,0,31,4,0,0,0,35
670,Paddington                    ,3062,Pewsey                        ,3,120,19,0,0,0,142
670,Paddington                    ,5208,Plumstead                     ,0,3,0,0,0,0,3
670,Paddington                    ,3580,Plymouth                      ,0,21,234,8,3,24,290
670,Paddington                    ,4181,Port Talbot                   ,0,7,96,0,0,0,103
670,Paddington                    ,5379,Purley                        ,0,1,0,0,0,0,1
670,Paddington                    ,3118,Radley                        ,14,55,0,0,0,0,70
670,Paddington                    ,3149,Reading                       ,274,3350,2087,1433,234,85,7463
670,Paddington                    ,3160,Reading West                  ,11,132,2,28,0,0,174
670,Paddington                    ,3530,Redruth                       ,0,0,96,0,0,0,96
670,Paddington                    ,5663,Salisbury                     ,0,0,0,65,0,0,65
670,Paddington                    ,5646,Sandhurst                     ,6,20,0,0,0,0,26
670,Paddington                    ,5929,Shawford                      ,0,0,25,0,0,0,25
670,Paddington                    ,3150,Shiplake                      ,0,19,37,0,0,0,56
670,Paddington                    ,4387,Shrewsbury                    ,0,0,0,0,5,0,5
670,Paddington                    ,3172,Slough                        ,94,726,986,834,253,1,2894
670,Paddington                    ,3138,South Greenford               ,3,15,0,0,0,0,18
670,Paddington                    ,3187,Southall                      ,14,285,410,94,23,0,826
670,Paddington                    ,5073,St Mary Cray                  ,1,8,0,0,0,0,10
670,Paddington                    ,3534,St.Austell                    ,0,0,112,34,0,0,146
670,Paddington                    ,3537,St.Erth                       ,0,0,0,17,0,0,17
670,Paddington                    ,5228,Staplehurst                   ,0,0,0,147,0,0,147
670,Paddington                    ,1467,Stoke Mandeville              ,0,0,2,0,0,0,2
670,Paddington                    ,4770,Stonehouse                    ,0,2,41,0,1,0,43
670,Paddington                    ,5384,Streatham Common              ,0,0,20,0,0,0,20
670,Paddington                    ,4771,Stroud                        ,0,67,46,116,1,3,233
670,Paddington                    ,5571,Surbiton                      ,0,0,0,0,0,1,1
670,Paddington                    ,4222,Swansea                       ,1,48,38,6,1,2,97
670,Paddington                    ,3333,Swindon                       ,73,802,929,110,235,2,2150
670,Paddington                    ,2800,Swinton (Gtr Manchester)      ,0,0,0,0,0,0,0
670,Paddington                    ,3151,Taplow                        ,18,90,195,0,0,0,303
670,Paddington                    ,3471,Taunton                       ,0,107,43,5,12,0,167
670,Paddington                    ,3152,Thatcham                      ,46,282,48,71,5,0,452
670,Paddington                    ,3153,Theale                        ,29,171,202,16,16,0,434
670,Paddington                    ,5388,Thornton Heath                ,0,1,0,15,0,0,15
670,Paddington                    ,3154,Tilehurst                     ,40,364,125,44,0,0,574
670,Paddington                    ,3474,Tiverton Parkway              ,0,31,89,39,9,0,168
670,Paddington                    ,5389,Tooting                       ,0,0,1,0,0,0,1
670,Paddington                    ,5758,Topsham                       ,0,0,0,0,0,0,0
670,Paddington                    ,3434,Torquay                       ,0,0,2,20,0,0,22
670,Paddington                    ,3558,Totnes                        ,0,0,62,125,0,0,187
670,Paddington                    ,3887,Trefforest                    ,0,0,9,0,0,0,9
670,Paddington                    ,3348,Trowbridge                    ,0,0,0,23,0,0,23
670,Paddington                    ,3540,Truro                         ,2,5,19,20,21,0,67
670,Paddington                    ,3155,Twyford                       ,51,895,135,304,0,0,1384
670,Paddington                    ,5394,Wallington                    ,0,0,4,0,0,0,4
670,Paddington                    ,5575,Walton On Thames              ,0,0,14,0,0,0,14
670,Paddington                    ,3158,Wargrave                      ,0,39,49,0,0,0,88
670,Paddington                    ,5505,Warminster                    ,0,0,10,0,0,0,10
670,Paddington                    ,5158,Waterloo East                 ,0,1,0,0,0,0,1
670,Paddington                    ,5598,Waterloo London Br            ,0,8,0,0,0,0,8
670,Paddington                    ,3174,West Drayton                  ,91,659,334,381,19,0,1483
670,Paddington                    ,3188,West Ealing                   ,4,353,169,24,108,0,657
670,Paddington                    ,5712,Westbury                      ,0,87,8,1,0,0,96
670,Paddington                    ,3391,Weston-Super-Mare             ,0,30,9,28,12,0,79
670,Paddington                    ,6891,Wickford                      ,0,4,0,0,0,0,4
670,Paddington                    ,5578,Wimbledon - NR                ,0,1,0,2,0,0,3
670,Paddington                    ,3175,Windsor & Eton Cent           ,0,201,22,35,31,16,305
670,Paddington                    ,5672,Windsor & Eton Rsde           ,0,2,0,4,1,0,7
670,Paddington                    ,5697,Winnersh                      ,0,6,10,0,0,0,16
670,Paddington                    ,5698,Winnersh Triangle             ,13,62,0,1,0,0,75
670,Paddington                    ,5685,Woking                        ,0,0,0,28,0,0,29
670,Paddington                    ,5696,Wokingham                     ,13,226,3,40,0,0,282
670,Paddington                    ,5152,Woolwich Arsenal              ,0,0,0,21,0,0,21
670,Paddington                    ,4893,Worcester Foregate Street     ,0,1,86,0,0,0,87
670,Paddington                    ,5579,Worcester Park                ,0,0,2,0,0,0,2
670,Paddington                    ,4891,Worcester Shrub Hill          ,0,72,5,1,0,0,79
670,Paddington                    ,3390,Worle                         ,0,0,8,0,0,0,8
670,Paddington                    ,3392,Yatton                        ,0,4,57,62,0,0,123
680,Queen's Park                  ,2287,Acton Bridge (Cheshire)       ,0,5,0,0,0,0,5
680,Queen's Park                  ,5250,Amberley                      ,0,0,0,0,539,0,539
680,Queen's Park                  ,3230,Bristol Parkway               ,0,0,0,111,0,0,111
680,Queen's Park                  ,1437,Brondesbury                   ,0,4,0,0,0,0,4
680,Queen's Park                  ,6913,Bush Hill Park                ,0,0,9,0,0,0,9
680,Queen's Park                  ,1395,Bushey                        ,0,9,18,0,0,0,26
680,Queen's Park                  ,1442,Carpenders Park               ,0,9,38,0,0,0,48
680,Queen's Park                  ,4525,Dorridge                      ,0,0,32,0,0,0,32
680,Queen's Park                  ,9328,Edinburgh                     ,41,19,0,0,0,0,60
680,Queen's Park                  ,5545,Farnham                       ,0,0,0,0,127,0,127
680,Queen's Park                  ,1398,Hatch End                     ,0,3,12,40,0,0,55
680,Queen's Park                  ,1434,Headstone Lane                ,0,1,2,23,0,3,28
680,Queen's Park                  ,1448,Kensal Rise                   ,0,5,0,36,0,0,41
680,Queen's Park                  ,5567,New Malden                    ,0,0,0,1,0,0,1
680,Queen's Park                  ,9999,Other - Outside NSE           ,0,8,0,80,0,0,88
680,Queen's Park                  ,1451,South Hampstead               ,0,1029,0,0,0,0,1029
680,Queen's Park                  ,5598,Waterloo London Br            ,0,0,0,0,0,0,0
680,Queen's Park                  ,1455,Watford High Street           ,0,24,1,25,0,0,50
680,Queen's Park                  ,1402,Watford Junction              ,0,0,1,0,0,0,1
686,Richmond                      ,3000,Acton Main Line               ,0,0,37,0,0,0,37
686,Richmond                      ,5666,Ascot                         ,0,0,12,74,0,0,86
686,Richmond                      ,5004,Ashford Kent                  ,0,4,0,0,0,0,5
686,Richmond                      ,5667,Ashford London                ,4,18,0,0,36,0,59
686,Richmond                      ,5714,Axminster                     ,0,0,8,0,0,0,8
686,Richmond                      ,5681,Bagshot                       ,1,6,0,0,0,0,6
686,Richmond                      ,5399,Balham - NR                   ,0,4,0,0,0,0,4
686,Richmond                      ,5551,Barnes                        ,0,10,16,0,0,0,26
686,Richmond                      ,5693,Bracknell                     ,0,5,17,0,0,0,23
686,Richmond                      ,5404,Brockley                      ,0,0,5,0,0,0,5
686,Richmond                      ,5682,Camberley                     ,0,0,0,0,0,0,0
686,Richmond                      ,5007,Canterbury West               ,0,0,0,0,0,0,0
686,Richmond                      ,5405,Carshalton                    ,0,3,0,0,0,0,3
686,Richmond                      ,5406,Carshalton Beeches            ,0,1,0,0,0,0,2
686,Richmond                      ,5352,Cheam                         ,0,0,0,0,0,0,0
686,Richmond                      ,5595,Clapham Junction              ,0,17,25,0,0,0,42
686,Richmond                      ,6007,Crews Hill                    ,0,0,0,0,0,0,0
686,Richmond                      ,5668,Datchet                       ,0,25,0,0,0,0,25
686,Richmond                      ,5694,Earley                        ,0,19,0,0,0,0,19
686,Richmond                      ,5584,Earlsfield                    ,0,2,0,0,0,0,2
686,Richmond                      ,5355,East Croydon                  ,0,0,0,0,0,0,1
686,Richmond                      ,5669,Egham                         ,0,11,19,57,0,0,87
686,Richmond                      ,1542,Elstree & Borehamwood         ,0,0,0,62,0,0,62
686,Richmond                      ,3410,Exeter St. Davids             ,0,0,0,13,0,0,13
686,Richmond                      ,5559,Feltham                       ,5,89,41,14,20,7,178
686,Richmond                      ,5683,Frimley                       ,0,0,0,0,0,0,0
686,Richmond                      ,5587,Fulwell                       ,0,18,0,0,0,0,18
686,Richmond                      ,5363,Gipsy Hill                    ,0,1,0,0,0,0,1
686,Richmond                      ,5139,Grove Park                    ,0,0,5,0,0,0,5
686,Richmond                      ,1413,Hampstead Heath               ,0,0,0,0,0,0,0
686,Richmond                      ,5560,Hampton                       ,0,11,0,0,0,0,11
686,Richmond                      ,5589,Hampton Wick                  ,0,1,5,5,0,0,11
686,Richmond                      ,5490,Haywards Heath                ,1,6,0,0,0,0,7
686,Richmond                      ,3054,High Wycombe                  ,0,0,0,2,0,0,2
686,Richmond                      ,6015,Hornsey                       ,0,0,0,0,0,0,0
686,Richmond                      ,5273,Hove                          ,0,0,0,0,0,0,0
686,Richmond                      ,5592,Isleworth                     ,0,1,0,0,0,0,1
686,Richmond                      ,1448,Kensal Rise                   ,0,0,5,0,0,0,5
686,Richmond                      ,6121,Kings Cross Br                ,0,0,17,0,0,0,17
686,Richmond                      ,5565,Kingston                      ,0,0,1,0,15,29,45
686,Richmond                      ,5692,Martins Heron                 ,0,0,0,0,0,0,0
686,Richmond                      ,5600,Mortlake                      ,0,0,0,0,0,0,0
686,Richmond                      ,5345,New Cross Gate                ,0,1,0,0,0,0,1
686,Richmond                      ,5567,New Malden                    ,0,9,0,0,25,0,34
686,Richmond                      ,5568,Norbiton                      ,0,3,0,0,98,0,101
686,Richmond                      ,5601,North Sheen                   ,0,0,0,5,0,0,5
686,Richmond                      ,0,Not stated                    ,3,1,13,4,0,0,20
686,Richmond                      ,9999,Other - Outside NSE           ,0,0,0,0,0,0,0
686,Richmond                      ,5379,Purley                        ,0,7,0,0,0,0,7
686,Richmond                      ,5430,Purley Oaks                   ,0,0,0,0,0,0,0
686,Richmond                      ,5603,Putney                        ,0,8,0,13,20,0,41
686,Richmond                      ,5569,Raynes Park                   ,0,0,1,0,0,2,3
686,Richmond                      ,3149,Reading                       ,0,2,0,0,0,0,2
686,Richmond                      ,5478,Redhill                       ,0,0,0,1,0,0,1
686,Richmond                      ,5433,Sanderstead                   ,0,0,0,0,0,0,0
686,Richmond                      ,5646,Sandhurst                     ,0,5,0,0,0,0,5
686,Richmond                      ,5605,Shepperton                    ,0,2,0,0,4,0,5
686,Richmond                      ,5425,South Bermondsey              ,0,0,0,0,0,8,8
686,Richmond                      ,6821,St Margarets (Herts)          ,0,0,0,4,0,0,4
686,Richmond                      ,5604,St Margarets (Twickenham)     ,1,31,45,3,2,13,95
686,Richmond                      ,5670,Staines                       ,5,8,19,135,0,0,167
686,Richmond                      ,5606,Stoneleigh                    ,0,1,1,0,0,0,2
686,Richmond                      ,5607,Strawberry Hill               ,7,24,10,0,0,0,42
686,Richmond                      ,5435,Streatham Hill                ,0,0,4,45,0,0,49
686,Richmond                      ,5029,Sturry                        ,0,0,1,0,0,0,1
686,Richmond                      ,5608,Sunbury                       ,0,0,0,1,0,0,1
686,Richmond                      ,5671,Sunningdale                   ,1,15,0,0,0,0,15
686,Richmond                      ,5675,Sunnymeads                    ,0,0,0,0,0,0,0
686,Richmond                      ,5436,Sutton Common                 ,2,2,0,0,0,0,4
686,Richmond                      ,5437,Sydenham                      ,0,0,3,0,0,0,3
686,Richmond                      ,5572,Teddington                    ,1,66,15,77,47,0,206
686,Richmond                      ,5491,Three Bridges                 ,1,1,0,0,0,0,2
686,Richmond                      ,5574,Twickenham                    ,10,76,14,144,0,2,245
686,Richmond                      ,5597,Vauxhall - NR                 ,0,9,9,5,35,0,57
686,Richmond                      ,5426,Victoria Br London            ,0,0,0,0,52,0,52
686,Richmond                      ,5676,Virginia Water                ,0,0,0,0,15,0,15
686,Richmond                      ,5576,Wandsworth Town               ,0,1,0,0,5,0,6
686,Richmond                      ,1121,Water Orton                   ,0,0,1,0,0,0,1
686,Richmond                      ,5598,Waterloo London Br            ,0,3,42,36,40,152,273
686,Richmond                      ,1402,Watford Junction              ,3,17,0,0,0,0,19
686,Richmond                      ,5128,Welling                       ,0,0,0,0,0,0,0
686,Richmond                      ,1466,Wendover                      ,0,0,0,0,0,0,0
686,Richmond                      ,5684,West Byfleet                  ,0,9,0,0,0,0,9
686,Richmond                      ,5411,West Croydon                  ,0,0,14,0,0,0,14
686,Richmond                      ,5438,West Norwood                  ,0,0,0,0,0,0,0
686,Richmond                      ,5611,Whitton                       ,2,33,16,48,0,0,99
686,Richmond                      ,5578,Wimbledon - NR                ,0,2,0,0,0,0,2
686,Richmond                      ,5924,Winchester                    ,0,0,22,0,0,0,22
686,Richmond                      ,1978,Windermere                    ,0,2,0,0,0,0,2
686,Richmond                      ,5672,Windsor & Eton Rsde           ,0,0,4,0,0,7,11
686,Richmond                      ,5696,Wokingham                     ,0,6,40,0,0,0,45
686,Richmond                      ,5152,Woolwich Arsenal              ,0,0,0,0,0,0,0
686,Richmond                      ,5153,Woolwich Dockyard             ,0,0,0,7,0,0,7
686,Richmond                      ,5673,Wraysbury                     ,0,6,0,0,0,0,6
687,Rickmansworth                 ,0,Not stated                    ,0,0,21,0,0,0,21
687,Rickmansworth                 ,9999,Other - Outside NSE           ,0,10,0,0,0,0,10
691,Ruislip                       ,0,Not stated                    ,0,0,5,0,0,0,5
698,Seven Sisters                 ,6958,Bruce Grove                   ,0,172,0,0,0,0,172
698,Seven Sisters                 ,6913,Bush Hill Park                ,21,147,72,67,0,0,307
698,Seven Sisters                 ,6962,Cambridge Heath               ,40,3,12,0,0,0,55
698,Seven Sisters                 ,6814,Cheshunt                      ,2,210,0,0,0,0,211
698,Seven Sisters                 ,6941,Edmonton Green                ,13,176,48,0,2,82,321
698,Seven Sisters                 ,6815,Enfield Lock                  ,0,0,1,0,0,0,1
698,Seven Sisters                 ,6959,Enfield Town                  ,25,127,78,261,15,41,547
698,Seven Sisters                 ,5631,Guildford                     ,0,0,0,0,7,0,7
698,Seven Sisters                 ,6818,Hertford East                 ,66,259,0,0,0,0,325
698,Seven Sisters                 ,5148,London Bridge Br              ,1,0,0,0,0,0,1
698,Seven Sisters                 ,6966,London Fields                 ,0,0,0,0,11,0,11
698,Seven Sisters                 ,0,Not stated                    ,96,165,45,208,112,19,645
698,Seven Sisters                 ,9999,Other - Outside NSE           ,1083,4503,2476,1582,522,70,10236
698,Seven Sisters                 ,6967,Rectory Road                  ,0,27,39,16,11,6,98
698,Seven Sisters                 ,6820,Rye House                     ,0,18,0,0,0,0,18
698,Seven Sisters                 ,6972,Silver Street                 ,27,133,0,1,45,72,278
698,Seven Sisters                 ,6947,Southbury                     ,0,99,0,202,0,0,301
698,Seven Sisters                 ,6934,Stoke Newington               ,9,146,0,0,0,0,155
698,Seven Sisters                 ,3151,Taplow                        ,0,0,0,0,111,0,111
698,Seven Sisters                 ,6949,Theobalds Grove               ,0,82,189,0,0,0,271
698,Seven Sisters                 ,6952,Turkey Street                 ,54,170,0,0,0,0,224
698,Seven Sisters                 ,6824,Ware                          ,24,62,0,0,0,0,86
698,Seven Sisters                 ,6956,White Hart Lane               ,55,95,0,88,45,0,283
710,South Ruislip                 ,3047,Beaconsfield                  ,0,32,0,0,0,0,32
710,South Ruislip                 ,3052,Denham                        ,5,13,0,0,0,0,18
710,South Ruislip                 ,3051,Gerrards Cross                ,17,74,0,0,0,0,91
710,South Ruislip                 ,3054,High Wycombe                  ,0,34,0,0,0,0,35
710,South Ruislip                 ,1475,Marylebone London             ,0,0,0,78,0,0,78
710,South Ruislip                 ,3067,Monks Risborough              ,0,0,9,0,0,0,9
710,South Ruislip                 ,9999,Other - Outside NSE           ,0,13,0,0,0,0,13
710,South Ruislip                 ,3055,Princes Risborough            ,0,0,0,0,0,0,0
710,South Ruislip                 ,3056,Saunderton                    ,0,2,0,0,0,0,2
784,Southwark                     ,5131,Abbey Wood                    ,0,50,0,0,0,0,50
784,Southwark                     ,5132,Albany Park                   ,0,12,0,0,0,0,12
784,Southwark                     ,5547,Ash Vale                      ,0,4,0,0,0,0,4
784,Southwark                     ,5004,Ashford Kent                  ,0,1,1,1,0,0,3
784,Southwark                     ,5089,Barnehurst                    ,0,0,0,0,0,0,0
784,Southwark                     ,6406,Barnetby                      ,0,0,2,0,0,0,2
784,Southwark                     ,5520,Basingstoke                   ,0,41,0,17,0,0,58
784,Southwark                     ,5215,Battle                        ,0,17,63,0,0,0,81
784,Southwark                     ,5093,Bexley                        ,0,2,24,0,0,0,26
784,Southwark                     ,5094,Bexleyheath                   ,0,13,1,0,0,0,14
784,Southwark                     ,5112,Blackfriars - NR              ,21,18,0,0,0,0,39
784,Southwark                     ,5095,Blackheath                    ,0,22,80,0,0,0,102
784,Southwark                     ,5552,Brentford                     ,0,0,15,0,0,0,15
784,Southwark                     ,5096,Bromley North                 ,0,0,0,3,0,0,3
784,Southwark                     ,5064,Bromley South                 ,0,4,0,0,0,0,4
784,Southwark                     ,5047,Catford Bridge                ,2,129,4,177,0,0,313
784,Southwark                     ,5143,Charing Cross Br              ,0,0,0,4,85,0,89
784,Southwark                     ,5144,Charlton                      ,0,2,0,0,0,0,2
784,Southwark                     ,5098,Chelsfield                    ,0,3,0,0,0,0,3
784,Southwark                     ,6914,Chingford                     ,0,0,0,92,0,0,92
784,Southwark                     ,3267,Chippenham                    ,0,0,0,81,0,0,81
784,Southwark                     ,5099,Chislehurst                   ,4,26,0,0,0,0,30
784,Southwark                     ,5048,Clock House                   ,0,0,0,0,0,0,0
